10.192634582519531,1
9.374610900878906,1
11.796793937683105,1
8.87722110748291,1
8.253907203674316,1
12.094985961914063,1
8.567643165588379,1
9.48823070526123,1
10.053718566894531,1
11.635873794555664,1
11.345675468444824,1
10.232254028320313,1
11.954294204711914,1
9.354168891906738,1
10.168486595153809,1
8.216978073120117,1
11.855161666870117,1
10.075407028198242,1
11.103065490722656,1
12.22495174407959,1
10.808088302612305,1
11.753747940063477,1
9.560805320739746,1
11.340946197509766,1
12.514820098876953,1
11.180377960205078,1
9.79945182800293,1
9.76450252532959,1
10.371452331542969,1
10.121164321899414,1
11.641230583190918,1
10.492242813110352,1
9.699976921081543,1
11.070503234863281,1
11.123388290405273,1
10.530466079711914,1
13.450919151306152,1
11.39621639251709,1
10.290918350219727,1
10.708858489990234,1
13.049652099609375,1
11.72828483581543,1
9.35938549041748,1
10.393484115600586,1
10.467720031738281,1
9.850702285766602,1
11.563982963562012,1
10.459303855895996,1
9.814078330993652,1
12.427839279174805,1
9.492435455322266,1
11.073519706726074,1
11.343795776367188,1
9.140584945678711,1
10.985626220703125,1
10.703770637512207,1
10.807144165039063,1
9.366982460021973,1
11.207254409790039,1
11.763042449951172,1
11.166939735412598,1
11.14344310760498,1
10.242952346801758,1
9.518980026245117,1
12.265324592590332,1
14.756065368652344,1
10.557901382446289,1
11.118399620056152,1
11.927802085876465,1
11.611141204833984,1
10.286670684814453,1
9.863574981689453,1
9.973036766052246,1
11.414351463317871,1
10.897394180297852,1
11.477200508117676,1
11.667234420776367,1
9.369537353515625,1
9.924666404724121,1
12.781011581420898,1
11.353906631469727,1
10.69676399230957,1
10.48171329498291,1
11.095635414123535,1
10.493791580200195,1
11.946014404296875,1
10.576166152954102,1
11.501293182373047,1
9.196728706359863,1
9.533205032348633,1
10.273566246032715,1
12.041516304016113,1
10.61760139465332,1
11.299755096435547,1
11.96879768371582,1
9.586454391479492,1
11.200551986694336,1
9.454466819763184,1
11.407058715820313,1
9.603078842163086,1
9.432989120483398,1
10.10802173614502,1
9.760881423950195,1
10.591121673583984,1
11.570398330688477,1
10.650510787963867,1
11.22624397277832,1
10.152551651000977,1
9.641283988952637,1
12.437627792358398,1
9.483391761779785,1
8.77313232421875,1
10.899945259094238,1
